symbol,date,marketcap
FBP,2018-12-31,2184
FBSS,2018-12-31,77
FC,2018-12-31,327
FCAP,2018-12-31,160
FCAU,2018-12-31,28582
FCBC,2018-12-31,540
FCBP,2018-12-31,262
FCCO,2018-12-31,152
FCCY,2018-12-31,163
FCEL,2018-12-31,59
FCF,2018-12-31,1291
FCFS,2018-12-31,3344
FCN,2018-12-31,2696
FCNCA,2018-12-31,4750
FCPT,2018-12-31,1831
FCSC,2018-12-31,16
FCX,2018-12-31,16367
FDBC,2018-12-31,237
FDC,2018-12-31,19775
FDEF,2018-12-31,560
FDP,2018-12-31,1390
FDS,2018-12-31,8428
FDUS,2018-12-31,327
FDX,2018-12-31,57510
FE,2018-12-31,20099
FEDU,2018-12-31,317
FEIM,2018-12-31,97
FELE,2018-12-31,2233
FELPQ,2018-12-31,483
FENC,2018-12-31,121
FENG,2018-12-31,271
FET,2018-12-31,546
FEYE,2018-12-31,3317
FF,2018-12-31,737
FFBC,2018-12-31,2544
FFBW,2018-12-31,69
FFG,2018-12-31,1667
FFHL,2018-12-31,7
FFIC,2018-12-31,630
FFIN,2018-12-31,4110
FFIV,2018-12-31,10184
FFNW,2018-12-31,168
FFWM,2018-12-31,630
FG,2018-12-31,1683
FGBI,2018-12-31,200
FGEN,2018-12-31,4476
FGPR,2018-12-31,167
FHB,2018-12-31,3336
FHI,2018-12-31,2792
FHN,2018-12-31,4619
FI,2018-12-31,1320
FIBK,2018-12-31,2373
FICO,2018-12-31,5972
FINL,2018-12-31,484
FINV,2018-12-31,6556
FIS,2018-12-31,34088
FISI,2018-12-31,438
FISV,2018-12-31,31235
FIT,2018-12-31,1393
FITB,2018-12-31,16636
FIVE,2018-12-31,7099
FIVN,2018-12-31,2866
FIX,2018-12-31,1769
FIXX,2018-12-31,907
FIZZ,2018-12-31,3810
FKWL,2018-12-31,25
FL,2018-12-31,6514
FLDM,2018-12-31,646
FLEX,2018-12-31,5697
FLFG,2018-12-31,41
FLGT,2018-12-31,79
FLIC,2018-12-31,540
FLIR,2018-12-31,6497
FLL,2018-12-31,56
FLMN,2018-12-31,716
FLNT,2018-12-31,345
FLO,2018-12-31,4141
FLOW,2018-12-31,1324
FLR,2018-12-31,4904
FLS,2018-12-31,5615
FLT,2018-12-31,18249
FLUX,2018-12-31,66
FLWS,2018-12-31,877
FLXN,2018-12-31,477
FLXS,2018-12-31,213
FLXT,2018-12-31,5
FLY,2018-12-31,364
FMAO,2018-12-31,350
FMBH,2018-12-31,537
FMBI,2018-12-31,2287
FMBM,2018-12-31,101
FMC,2018-12-31,10899
FMCB,2018-12-31,576
FMCC,2018-12-31,1144
FMCI,2018-12-31,250
FMFG,2018-12-31,51
FMNB,2018-12-31,381
FMS,2018-12-31,22166
FMX,2018-12-31,19569
FN,2018-12-31,1780
FNB,2018-12-31,3564
FNCB,2018-12-31,149
FND,2018-12-31,3159
FNF,2018-12-31,9098
FNHC,2018-12-31,236
FNJN,2018-12-31,73
FNKO,2018-12-31,774
FNLC,2018-12-31,283
FNMA,2018-12-31,2114
FNRN,2018-12-31,131
FNSR,2018-12-31,2465
FNV,2018-12-31,13604
FNWB,2018-12-31,173
FOCS,2018-12-31,2065
FOE,2018-12-31,1397
FOLD,2018-12-31,2260
FOMX,2018-12-31,188
FONR,2018-12-31,159
FOR,2018-12-31,625
FORD,2018-12-31,14
FORK,2018-12-31,50
FORM,2018-12-31,1128
FORR,2018-12-31,852
FORTY,2018-12-31,597
FOSL,2018-12-31,777
FOXA,2018-12-31,25879
FOXF,2018-12-31,2299
FPAC,2018-12-31,772
FPAY,2018-12-31,15
FPH,2018-12-31,1056
FPI,2018-12-31,169
FPPP,2018-12-31,1
FPRX,2018-12-31,377
FR,2018-12-31,3974
FRAF,2018-12-31,151
FRAN,2018-12-31,27
FRBK,2018-12-31,351
FRD,2018-12-31,50
FRED,2018-12-31,79
FREVS,2018-12-31,105
FRFHF,2018-12-31,12924
FRG,2018-12-31,157
FRGI,2018-12-31,415
FRME,2018-12-31,1858
FRO,2018-12-31,1005
FRPH,2018-12-31,478
FRPT,2018-12-31,1306
FRSH,2018-12-31,93
FRSX,2018-12-31,188
FRT,2018-12-31,9401
FRTA,2018-12-31,275
FSB,2018-12-31,410
FSBC,2018-12-31,33
FSBW,2018-12-31,195
FSCT,2018-12-31,1520
FSFG,2018-12-31,125
FSI,2018-12-31,21
FSK,2018-12-31,2324
FSLR,2018-12-31,5043
FSM,2018-12-31,558
FSP,2018-12-31,752
FSS,2018-12-31,1339
FSSN,2018-12-31,5
FSTR,2018-12-31,177
FSV,2018-12-31,2703
FTAC,2018-12-31,393
FTAI,2018-12-31,1270
FTCH,2018-12-31,6895
FTD,2018-12-31,36
FTDR,2018-12-31,2656
FTEK,2018-12-31,30
FTEO,2018-12-31,291
FTFT,2018-12-31,24
FTI,2018-12-31,9288
FTK,2018-12-31,118
FTLF,2018-12-31,5
FTNT,2018-12-31,13499
FTNW,2018-12-31,28
FTRCQ,2018-12-31,290
FTS,2018-12-31,14946
FTSI,2018-12-31,953
FTSV,2018-12-31,486
FTV,2018-12-31,24946
FUL,2018-12-31,2407
FULT,2018-12-31,2832
FUN,2018-12-31,2821
FUNC,2018-12-31,119
FUSB,2018-12-31,57
FUST,2018-12-31,14
FUV,2018-12-31,61
FVCB,2018-12-31,237
FVE,2018-12-31,37
FWONA,2018-12-31,9840
FWP,2018-12-31,46
FWRD,2018-12-31,1767
FXNC,2018-12-31,98
FZMD,2018-12-31,37
G,2018-12-31,5742
GABC,2018-12-31,734
GADS,2018-12-31,6
GAIA,2018-12-31,195
GAIN,2018-12-31,339
GALT,2018-12-31,184
GARS,2018-12-31,111
GASS,2018-12-31,128
GATX,2018-12-31,2769
GAU,2018-12-31,134
GBCI,2018-12-31,3571
GBCS,2018-12-31,8
GBDC,2018-12-31,1079
GBL,2018-12-31,530
GBLI,2018-12-31,501
GBLX,2018-12-31,49
GBR,2018-12-31,8
GBT,2018-12-31,2567
GBX,2018-12-31,1519
GCAN,2018-12-31,5
GCAP,2018-12-31,266
GCBC,2018-12-31,277
GCI,2018-12-31,1129
GCO,2018-12-31,860
GCP,2018-12-31,1963
GD,2018-12-31,48280
GDDY,2018-12-31,12357
GDEN,2018-12-31,420
GDOT,2018-12-31,3802
GDP,2018-12-31,158
GDRZF,2018-12-31,226
GDS,2018-12-31,3570
GDYN,2018-12-31,275
GE,2018-12-31,79320
GEC,2018-12-31,87
GECC,2018-12-31,85
GEF,2018-12-31,1932
GEL,2018-12-31,2453
GEN,2018-12-31,203
GENC,2018-12-31,173
GENE,2018-12-31,172
GENH,2018-12-31,1
GEO,2018-12-31,2603
GEOS,2018-12-31,177
GERN,2018-12-31,226
GES,2018-12-31,1572
GEVO,2018-12-31,21
GFASY,2018-12-31,188
GFED,2018-12-31,100
GFF,2018-12-31,625
GFI,2018-12-31,2978
GFN,2018-12-31,337
GG,2018-12-31,9182
GGB,2018-12-31,6569
GGG,2018-12-31,7254
GH,2018-12-31,5531
GHC,2018-12-31,3522
GHDX,2018-12-31,2565
GHG,2018-12-31,1448
GHL,2018-12-31,500
GHM,2018-12-31,227
GIB,2018-12-31,17560
GIDYL,2018-12-31,0
GIFI,2018-12-31,126
GIGA,2018-12-31,3
GIGM,2018-12-31,31
GIII,2018-12-31,1822
GIL,2018-12-31,6941
GILD,2018-12-31,82091
GILT,2018-12-31,499
GIS,2018-12-31,24717
GKOS,2018-12-31,2353
GL,2018-12-31,8724
GLAD,2018-12-31,241
GLAE,2018-12-31,1
GLBS,2018-12-31,10
GLBZ,2018-12-31,30
GLDD,2018-12-31,471
GLG,2018-12-31,10
GLGI,2018-12-31,16
GLIBA,2018-12-31,5048
GLMD,2018-12-31,138
GLNG,2018-12-31,2168
GLOB,2018-12-31,2285
GLOG,2018-12-31,1329
GLOP,2018-12-31,913
GLP,2018-12-31,602
GLPG,2018-12-31,5544
GLPI,2018-12-31,7494
GLRE,2018-12-31,377
GLT,2018-12-31,527
GLTC,2018-12-31,18
GLUU,2018-12-31,1225
GLW,2018-12-31,25473
GLXZ,2018-12-31,60
GLYC,2018-12-31,448
GLYE,2018-12-31,2
GM,2018-12-31,51732
GMAB,2018-12-31,11154
GMBL,2018-12-31,60
GMDA,2018-12-31,217
GME,2018-12-31,1090
GMED,2018-12-31,4484
GMHI,2018-12-31,488
GMLP,2018-12-31,834
GMO,2018-12-31,31
GMRE,2018-12-31,234
GMS,2018-12-31,881
GNC,2018-12-31,202
GNCA,2018-12-31,53
GNE,2018-12-31,195
GNK,2018-12-31,346
GNL,2018-12-31,1383
GNMK,2018-12-31,352
GNMX,2018-12-31,29
GNPX,2018-12-31,21
GNRC,2018-12-31,3157
GNSS,2018-12-31,83
GNTX,2018-12-31,5255
GNTY,2018-12-31,356
GNUS,2018-12-31,20
GNW,2018-12-31,2154
GOGL,2018-12-31,807
GOGO,2018-12-31,303
GOL,2018-12-31,8606
GOLD,2018-12-31,19873
GOLF,2018-12-31,1722
GOOD,2018-12-31,560
GOOGL,2018-12-31,763749
GOOS,2018-12-31,5190
GORO,2018-12-31,266
GOSS,2018-12-31,1423
GOVX,2018-12-31,4
GPAQ,2018-12-31,158
GPC,2018-12-31,15047
GPI,2018-12-31,1070
GPIC,2018-12-31,106
GPIW,2018-12-31,0
GPK,2018-12-31,3529
GPL,2018-12-31,159
GPMT,2018-12-31,876
GPN,2018-12-31,18136
GPOR,2018-12-31,1192
GPP,2018-12-31,395
GPRE,2018-12-31,588
GPRK,2018-12-31,949
GPRO,2018-12-31,768
GPS,2018-12-31,9633
GPX,2018-12-31,205
GQMNF,2018-12-31,17
GRA,2018-12-31,4766
GRAF,2018-12-31,296
GRAM,2018-12-31,462
GRBK,2018-12-31,409
GRC,2018-12-31,862
GRCK,2018-12-31,1
GRFS,2018-12-31,13194
GRIF,2018-12-31,177
GRIN,2018-12-31,112
GRMN,2018-12-31,14448
GRNQ,2018-12-31,183
GROW,2018-12-31,20
GRPN,2018-12-31,2042
GRPU,2018-12-31,1995
GRTS,2018-12-31,407
GRUB,2018-12-31,7195
GRVY,2018-12-31,362
GRWG,2018-12-31,74
GS,2018-12-31,67694
GSAT,2018-12-31,768
GSB,2018-12-31,95
GSBC,2018-12-31,712
GSBD,2018-12-31,789
GSH,2018-12-31,2707
GSHD,2018-12-31,927
GSIH,2018-12-31,5
GSIT,2018-12-31,150
GSK,2018-12-31,105959
GSKY,2018-12-31,683
GSL,2018-12-31,46
GSM,2018-12-31,322
GSMG,2018-12-31,307
GSS,2018-12-31,323
GSUM,2018-12-31,82
GSV,2018-12-31,280
GT,2018-12-31,4548
GTBIF,2018-12-31,1634
GTE,2018-12-31,900
GTEC,2018-12-31,58
GTES,2018-12-31,4161
GTHX,2018-12-31,701
GTIM,2018-12-31,36
GTLS,2018-12-31,2405
GTMAY,2018-12-31,30
GTN,2018-12-31,1761
GTS,2018-12-31,505
GTT,2018-12-31,1559
GTX,2018-12-31,1078
GTXO,2018-12-31,1
GTY,2018-12-31,1263
GTYH,2018-12-31,377
GURE,2018-12-31,42
GV,2018-12-31,64
GVA,2018-12-31,2034
GVP,2018-12-31,49
GWB,2018-12-31,2046
GWGH,2018-12-31,135
GWPH,2018-12-31,4246
GWR,2018-12-31,4532
GWRE,2018-12-31,7307
GWRS,2018-12-31,212
GWW,2018-12-31,16436
GXXM,2018-12-31,4
H,2018-12-31,7559
HA,2018-12-31,1396
HABT,2018-12-31,304
HAE,2018-12-31,4529
HAFC,2018-12-31,669
HAIN,2018-12-31,2127
HAL,2018-12-31,25342
HALL,2018-12-31,191
HALO,2018-12-31,2262
HARP,2018-12-31,283
HAS,2018-12-31,10457
HASI,2018-12-31,1275
HAYN,2018-12-31,386
HBAN,2018-12-31,13660
HBB,2018-12-31,326
HBCP,2018-12-31,334
HBI,2018-12-31,5522
HBIA,2018-12-31,568
HBIO,2018-12-31,128
HBK,2018-12-31,50
HBM,2018-12-31,1577
HBMD,2018-12-31,269
HBNC,2018-12-31,642
HBP,2018-12-31,60
HBSI,2018-12-31,371
HCA,2018-12-31,45726
HCAP,2018-12-31,64
HCC,2018-12-31,1382
HCCC,2018-12-31,6
HCCH,2018-12-31,67
HCCI,2018-12-31,546
HCFT,2018-12-31,76
HCGS,2018-12-31,4
HCHC,2018-12-31,129
HCI,2018-12-31,397
HCKT,2018-12-31,477
HCM,2018-12-31,3398
HCR,2018-12-31,396
HCSG,2018-12-31,2632
HCYT,2018-12-31,27
HD,2018-12-31,209029
HDB,2018-12-31,89437
HDS,2018-12-31,7276
HDSN,2018-12-31,61
HE,2018-12-31,4078
HEAR,2018-12-31,191
HEBT,2018-12-31,14
HEES,2018-12-31,895
HEI,2018-12-31,11414
HELE,2018-12-31,3013
HEP,2018-12-31,3016
HEPA,2018-12-31,4
HES,2018-12-31,14739
HESM,2018-12-31,1079
HF,2018-12-31,1536
HFBC,2018-12-31,118
HFBL,2018-12-31,58
HFC,2018-12-31,9219
HFFG,2018-12-31,293
HFUS,2018-12-31,101
HFWA,2018-12-31,1158
HGEN,2018-12-31,126
HGLD,2018-12-31,7
HGSH,2018-12-31,47
HGV,2018-12-31,2783
HHC,2018-12-31,4535
HHHH,2018-12-31,73
HHS,2018-12-31,20
HHT,2018-12-31,21
HI,2018-12-31,2672
HIBB,2018-12-31,338
HIFR,2018-12-31,930
HIG,2018-12-31,16760
HIHO,2018-12-31,19
HII,2018-12-31,8541
HIL,2018-12-31,167
HIMX,2018-12-31,574
HIVE,2018-12-31,233
HIW,2018-12-31,4355
HJLI,2018-12-31,23
HKRSQ,2018-12-31,247
HL,2018-12-31,1192
HLF,2018-12-31,8992
HLG,2018-12-31,1828
HLI,2018-12-31,2825
HLIO,2018-12-31,1281
HLIT,2018-12-31,448
HLIX,2018-12-31,138
HLNE,2018-12-31,2016
HLT,2018-12-31,22269
HLX,2018-12-31,948
HMC,2018-12-31,58887
HMG,2018-12-31,14
HMHC,2018-12-31,1036
HMI,2018-12-31,643
HMLP,2018-12-31,574
HMN,2018-12-31,1580
HMNF,2018-12-31,99
HMST,2018-12-31,653
HMSY,2018-12-31,2660
HMTA,2018-12-31,78
HMTV,2018-12-31,514
HNGR,2018-12-31,708
HNI,2018-12-31,1577
HNNA,2018-12-31,89
HNP,2018-12-31,9461
HNRG,2018-12-31,159
HOFD,2018-12-31,592
HOFT,2018-12-31,337
HOG,2018-12-31,5739
HOLI,2018-12-31,1300
HOLX,2018-12-31,12119
HOMB,2018-12-31,3048
HOME,2018-12-31,1292
HON,2018-12-31,103078
HONE,2018-12-31,539
HOPE,2018-12-31,1688
HOS,2018-12-31,59
HOTH,2018-12-31,45
HOV,2018-12-31,123
HP,2018-12-31,6201
HPE,2018-12-31,21794
HPJ,2018-12-31,41
HPP,2018-12-31,4904
HPQ,2018-12-31,33480
HPR,2018-12-31,541
HPTO,2018-12-31,3
HQI,2018-12-31,21
HQY,2018-12-31,4220
HR,2018-12-31,3794
HRB,2018-12-31,5096
HRC,2018-12-31,6329
HRGG,2018-12-31,21
HRI,2018-12-31,998
HRL,2018-12-31,22762
HROW,2018-12-31,150
HRTG,2018-12-31,413
HRTX,2018-12-31,2073
HRZN,2018-12-31,139
HSBC,2018-12-31,169321
HSC,2018-12-31,1786
HSDT,2018-12-31,192
HSIC,2018-12-31,10494
HSII,2018-12-31,705
HSKA,2018-12-31,625
HSON,2018-12-31,46
HST,2018-12-31,13399
HSTM,2018-12-31,829
HSY,2018-12-31,22735
HT,2018-12-31,716
HTA,2018-12-31,5577
HTBI,2018-12-31,512
HTBK,2018-12-31,528
HTBX,2018-12-31,34
HTGC,2018-12-31,1170
HTGM,2018-12-31,74
HTH,2018-12-31,1729
HTHT,2018-12-31,10391
HTLD,2018-12-31,1608
HTLF,2018-12-31,1595
HTZ,2018-12-31,1382
HUBB,2018-12-31,5955
HUBG,2018-12-31,1387
HUBS,2018-12-31,5873
HUD,2018-12-31,1453
HUM,2018-12-31,40498
HUN,2018-12-31,4981
HUNT,2018-12-31,9786
HURC,2018-12-31,266
HURN,2018-12-31,1122
HUSA,2018-12-31,13
HUSKF,2018-12-31,10961
HUSN,2018-12-31,39
HUYA,2018-12-31,4290
HVBC,2018-12-31,34
HVT,2018-12-31,445
HWBK,2018-12-31,132
HWC,2018-12-31,3367
HWCC,2018-12-31,92
HWKN,2018-12-31,416
HWM,2018-12-31,8496
HX,2018-12-31,486
HXL,2018-12-31,5422
HY,2018-12-31,1138
HYAC1,2018-12-31,437
HYGS,2018-12-31,104
HYRE,2018-12-31,51
HZN,2018-12-31,48
HZNP,2018-12-31,3491
HZO,2018-12-31,521
I,2018-12-31,2939
IAC,2018-12-31,16639
IAG,2018-12-31,1728
IAIC,2018-12-31,2
IART,2018-12-31,4269
IBA,2018-12-31,2226
IBAL,2018-12-31,9
IBCP,2018-12-31,525
IBIO,2018-12-31,15
IBKC,2018-12-31,3949
IBKR,2018-12-31,4126
IBM,2018-12-31,113817
IBN,2018-12-31,27076
IBOC,2018-12-31,2461
IBP,2018-12-31,1178
IBTX,2018-12-31,1966
ICAD,2018-12-31,76
ICBK,2018-12-31,117
ICCC,2018-12-31,38
ICCH,2018-12-31,45
ICD,2018-12-31,254
ICE,2018-12-31,42928
ICFI,2018-12-31,1319
ICHR,2018-12-31,397
ICL,2018-12-31,7419
ICLK,2018-12-31,182
ICLR,2018-12-31,7290
ICMB,2018-12-31,106
ICON,2018-12-31,10
ICPT,2018-12-31,3078
ICUI,2018-12-31,4940
IDA,2018-12-31,4841
IDCC,2018-12-31,2266
IDEX,2018-12-31,189
IDN,2018-12-31,37
IDRA,2018-12-31,74
IDSA,2018-12-31,10
IDT,2018-12-31,164
IDTI,2018-12-31,5528
IDXG,2018-12-31,28
IDXX,2018-12-31,17062
IEA,2018-12-31,159
IEC,2018-12-31,65
IEHC,2018-12-31,32
IEP,2018-12-31,12647
IESC,2018-12-31,358
IEX,2018-12-31,10304
IFF,2018-12-31,13876
IFMK,2018-12-31,44
IFRX,2018-12-31,955
IGC,2018-12-31,69
IGIC,2018-12-31,214
IGLDF,2018-12-31,21
IGT,2018-12-31,2901
IGXT,2018-12-31,52
IHC,2018-12-31,559
IHG,2018-12-31,10954
IHT,2018-12-31,15
III,2018-12-31,178
IIIN,2018-12-31,492
IIIV,2018-12-31,612
IIJI,2018-12-31,471
IIN,2018-12-31,208
IINX,2018-12-31,214
IIPR,2018-12-31,603
IIVI,2018-12-31,2452
IKNX,2018-12-31,16
ILMN,2018-12-31,43397
ILPT,2018-12-31,1342
IMAC,2018-12-31,31
IMAX,2018-12-31,1229
IMBI,2018-12-31,35
IMCI,2018-12-31,0
IMDZ,2018-12-31,173
IMGN,2018-12-31,545
IMH,2018-12-31,82
IMI,2018-12-31,49
IMKTA,2018-12-31,602
IMMP,2018-12-31,7362
IMMR,2018-12-31,309
IMMU,2018-12-31,3010
IMO,2018-12-31,20665
IMOS,2018-12-31,623
IMRN,2018-12-31,30
IMTE,2018-12-31,22
IMUN,2018-12-31,2
IMUX,2018-12-31,9
IMV,2018-12-31,201
IMXI,2018-12-31,412
INAPQ,2018-12-31,111
INBK,2018-12-31,207
INBP,2018-12-31,4
INCY,2018-12-31,15694
INDB,2018-12-31,2166
INFI,2018-12-31,88
INFN,2018-12-31,764
INFO,2018-12-31,20772
INFU,2018-12-31,79
INFY,2018-12-31,42025
ING,2018-12-31,43968
INGN,2018-12-31,2864
INGR,2018-12-31,6334
INIS,2018-12-31,27
INLX,2018-12-31,2
INMB,2018-12-31,76
INN,2018-12-31,1113
INNV,2018-12-31,14
INO,2018-12-31,364
INOD,2018-12-31,38
INOV,2018-12-31,2258
INPX,2018-12-31,5
INQD,2018-12-31,1
INS,2018-12-31,167
INSE,2018-12-31,124
INSG,2018-12-31,340
INSM,2018-12-31,1610
INSP,2018-12-31,1112
INST,2018-12-31,1373
INSW,2018-12-31,522
INSY,2018-12-31,288
INT,2018-12-31,1668
INTC,2018-12-31,216253
INTG,2018-12-31,72
INTI,2018-12-31,26
INTL,2018-12-31,753
INTT,2018-12-31,68
INTU,2018-12-31,58536
INTZ,2018-12-31,53
INUV,2018-12-31,39
INVA,2018-12-31,1616
INVE,2018-12-31,70
INVH,2018-12-31,11220
INWK,2018-12-31,205
INXN,2018-12-31,4461
IO,2018-12-31,122
IONS,2018-12-31,8541
IOR,2018-12-31,46
IOSP,2018-12-31,1710
IOTS,2018-12-31,158
IOVA,2018-12-31,1179
IP,2018-12-31,17727
IPAR,2018-12-31,2210
IPCIF,2018-12-31,4
IPDN,2018-12-31,11
IPG,2018-12-31,8516
IPGP,2018-12-31,7204
IPHI,2018-12-31,1670
IPHS,2018-12-31,571
IPI,2018-12-31,423
IPICQ,2018-12-31,47
IPIX,2018-12-31,41
IPWR,2018-12-31,5
IQ,2018-12-31,15097
IQV,2018-12-31,25730
IR,2018-12-31,4682
IRBT,2018-12-31,2728
IRCP,2018-12-31,827
IRDM,2018-12-31,2222
IRET,2018-12-31,650
IRIX,2018-12-31,61
IRM,2018-12-31,9688
IRMD,2018-12-31,267
IROQ,2018-12-31,82
IRS,2018-12-31,887
IRT,2018-12-31,867
IRTC,2018-12-31,1992
IRWD,2018-12-31,1920
ISBC,2018-12-31,3293
ISCA,2018-12-31,1883
ISCO,2018-12-31,10
ISDR,2018-12-31,48
ISEE,2018-12-31,54
ISGN,2018-12-31,3
ISIG,2018-12-31,16
ISNS,2018-12-31,25
ISR,2018-12-31,26
ISRG,2018-12-31,57253
ISRL,2018-12-31,313
ISSC,2018-12-31,41
ISTR,2018-12-31,235
IT,2018-12-31,12193
ITCI,2018-12-31,700
ITGR,2018-12-31,2626
ITI,2018-12-31,142
ITIC,2018-12-31,328
ITMR,2018-12-31,3636
ITP,2018-12-31,15
ITRI,2018-12-31,1980
ITRM,2018-12-31,93
ITRN,2018-12-31,808
ITT,2018-12-31,4677
ITUB,2018-12-31,86356
ITW,2018-12-31,44676
IVAC,2018-12-31,120
IVC,2018-12-31,228
IVDN,2018-12-31,4
IVFH,2018-12-31,19
IVR,2018-12-31,1823
IVZ,2018-12-31,7225
IWBB,2018-12-31,84
IWSY,2018-12-31,111
IX,2018-12-31,22431
IZEA,2018-12-31,15
J,2018-12-31,9249
JACK,2018-12-31,2127
JAG,2018-12-31,1982
JAGX,2018-12-31,21
JAKK,2018-12-31,37
JAN,2018-12-31,4
JASN,2018-12-31,48
JAX,2018-12-31,131
JAZZ,2018-12-31,7383
JBGS,2018-12-31,4610
JBHT,2018-12-31,11011
JBL,2018-12-31,4063
JBLU,2018-12-31,5128
JBSS,2018-12-31,751
JBT,2018-12-31,2612
JCAP,2018-12-31,409
JCI,2018-12-31,29779
JCOM,2018-12-31,3793
JCP,2018-12-31,477
JCS,2018-12-31,22
JCTCF,2018-12-31,33
JD,2018-12-31,38117
JE,2018-12-31,599
JEF,2018-12-31,6674
JELD,2018-12-31,1738
JG,2018-12-31,966
JHG,2018-12-31,4472
JHX,2018-12-31,7842
JILL,2018-12-31,242
JJSF,2018-12-31,2820
JKHY,2018-12-31,10368
JKS,2018-12-31,527
JLL,2018-12-31,6653
JMEI,2018-12-31,288
JMP,2018-12-31,83
JNCE,2018-12-31,127
JNJ,2018-12-31,352227
JNPR,2018-12-31,9447
JOB,2018-12-31,14
JOBS,2018-12-31,4340
JOE,2018-12-31,871
JOUT,2018-12-31,652
JP,2018-12-31,822
JPM,2018-12-31,334686
JRJC,2018-12-31,25
JRSH,2018-12-31,74
JRVR,2018-12-31,1168
JSDA,2018-12-31,15
JT,2018-12-31,1908
JUVF,2018-12-31,105
JVA,2018-12-31,32
JW.A,2018-12-31,3067
JWN,2018-12-31,7217
JYNT,2018-12-31,160
K,2018-12-31,19504
KAI,2018-12-31,942
KALA,2018-12-31,222
KALU,2018-12-31,1607
KALV,2018-12-31,319
KAMN,2018-12-31,1661
KANG,2018-12-31,1401
KAR,2018-12-31,6408
KB,2018-12-31,16194
KBAL,2018-12-31,569
KBH,2018-12-31,1821
KBLM,2018-12-31,127
KBR,2018-12-31,2445
KBSF,2018-12-31,8
KDMN,2018-12-31,286
KDP,2018-12-31,35490
KE,2018-12-31,440
KEGX,2018-12-31,84
KELYA,2018-12-31,869
KEM,2018-12-31,1037
KEN,2018-12-31,970
KEP,2018-12-31,17282
KEQU,2018-12-31,81
KEX,2018-12-31,4290
KEY,2018-12-31,16528
KEYS,2018-12-31,13654
KEYW,2018-12-31,375
KFFB,2018-12-31,64
KFRC,2018-12-31,902
KFS,2018-12-31,50
KFY,2018-12-31,2809
KGC,2018-12-31,4171
KGJI,2018-12-31,55
KHC,2018-12-31,44096
KIDS,2018-12-31,511
KIM,2018-12-31,6829
KIN,2018-12-31,395
KINS,2018-12-31,176
KIQ,2018-12-31,27
KIRK,2018-12-31,126
KKR,2018-12-31,17964
KL,2018-12-31,6005
KLAC,2018-12-31,15403
KLDI,2018-12-31,285
KLIC,2018-12-31,1440
KLR,2018-12-31,187
KLXE,2018-12-31,599
KMB,2018-12-31,39251
KMDA,2018-12-31,225
KMG,2018-12-31,1145
KMI,2018-12-31,37368
KMLGF,2018-12-31,1320
KMPH,2018-12-31,51
KMPR,2018-12-31,4810
KMT,2018-12-31,2972
KMX,2018-12-31,11218
KN,2018-12-31,1325
KNDI,2018-12-31,302
KNL,2018-12-31,931
KNOP,2018-12-31,627
KNSA,2018-12-31,1155
KNSL,2018-12-31,1299
KNWN,2018-12-31,29
KNX,2018-12-31,5097
KO,2018-12-31,198807
KOAN,2018-12-31,4
KOD,2018-12-31,254
KODK,2018-12-31,122
KOF,2018-12-31,13308
KONA,2018-12-31,11
KOP,2018-12-31,444
KOPN,2018-12-31,97
KOS,2018-12-31,2170
KOSS,2018-12-31,18
KPFS,2018-12-31,499
KPTI,2018-12-31,410
KR,2018-12-31,23650
KRA,2018-12-31,917
KRC,2018-12-31,6902
KREF,2018-12-31,1135
KRG,2018-12-31,1252
KRMD,2018-12-31,61
KRNT,2018-12-31,739
KRNY,2018-12-31,1266
KRO,2018-12-31,1539
KRP,2018-12-31,547
KRYS,2018-12-31,302
KSS,2018-12-31,10975
KSU,2018-12-31,10350
KT,2018-12-31,6434
KTCC,2018-12-31,74
KTOS,2018-12-31,1608
KTOV,2018-12-31,13
KTYB,2018-12-31,141
KULR,2018-12-31,200
KURA,2018-12-31,550
KVHI,2018-12-31,191
KW,2018-12-31,2803
KWR,2018-12-31,2579
KXIN,2018-12-31,270
KYOCY,2018-12-31,20590
KZIA,2018-12-31,13
KZR,2018-12-31,390
L,2018-12-31,14431
LAAB,2018-12-31,8
LABL,2018-12-31,1048
LAC,2018-12-31,334
LACQ,2018-12-31,249
LAD,2018-12-31,1921
LADR,2018-12-31,1964
LAIX,2018-12-31,456
LAKE,2018-12-31,94
LAMR,2018-12-31,7476
LANC,2018-12-31,4407
LAND,2018-12-31,202
LARK,2018-12-31,104
LASR,2018-12-31,731
LAUR,2018-12-31,3422
LAWS,2018-12-31,280
LAZ,2018-12-31,4813
LAZY,2018-12-31,44
LB,2018-12-31,7405
LBAI,2018-12-31,770
LBC,2018-12-31,547
LBRDA,2018-12-31,14537
LBRT,2018-12-31,1667
LBTYA,2018-12-31,17787
LBY,2018-12-31,86
LC,2018-12-31,1285
LCI,2018-12-31,298
LCII,2018-12-31,1861
LCNB,2018-12-31,215
LCTC,2018-12-31,13
LCTX,2018-12-31,174
LCUT,2018-12-31,201
LDL,2018-12-31,444
LDOS,2018-12-31,8477
LE,2018-12-31,555
LEA,2018-12-31,8740
LEAF,2018-12-31,191
LEAT,2018-12-31,12
LECO,2018-12-31,5298
LEDS,2018-12-31,12
LEE,2018-12-31,136
LEG,2018-12-31,5331
LEGH,2018-12-31,252
LEJU,2018-12-31,207
LEN,2018-12-31,14273
